location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Shizuoka,34.97611111,138.4038889,14.1,1966,3/30/66,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,1967,4/2/67,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1968,4/4/68,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1969,4/7/69,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1970,4/10/70,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1971,4/7/71,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1972,4/6/72,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1973,4/6/73,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1974,4/5/74,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1975,4/6/75,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1976,3/30/76,90
Japan/Shizuoka,34.97611111,138.4038889,14.1,1977,3/28/77,87
Japan/Shizuoka,34.97611111,138.4038889,14.1,1978,4/10/78,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1979,4/5/79,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1980,4/7/80,98
Japan/Shizuoka,34.97611111,138.4038889,14.1,1981,4/3/81,93
Japan/Shizuoka,34.97611111,138.4038889,14.1,1982,3/29/82,88
Japan/Shizuoka,34.97611111,138.4038889,14.1,1983,4/10/83,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1984,4/12/84,103
Japan/Shizuoka,34.97611111,138.4038889,14.1,1985,4/4/85,94
Japan/Shizuoka,34.97611111,138.4038889,14.1,1986,4/6/86,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1987,4/5/87,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1988,4/12/88,103
Japan/Shizuoka,34.97611111,138.4038889,14.1,1989,4/2/89,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1990,4/2/90,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1991,4/10/91,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1992,4/4/92,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1993,4/9/93,99
Japan/Shizuoka,34.97611111,138.4038889,14.1,1994,4/9/94,99
Japan/Shizuoka,34.97611111,138.4038889,14.1,1995,4/8/95,98
Japan/Shizuoka,34.97611111,138.4038889,14.1,1996,4/2/96,93
Japan/Shizuoka,34.97611111,138.4038889,14.1,1997,3/30/97,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,1998,3/31/98,90
Japan/Shizuoka,34.97611111,138.4038889,14.1,1999,4/1/99,91
Japan/Shizuoka,34.97611111,138.4038889,14.1,2000,4/6/00,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,2001,4/2/01,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,2002,3/22/02,81
Japan/Shizuoka,34.97611111,138.4038889,14.1,2003,3/28/03,87
Japan/Shizuoka,34.97611111,138.4038889,14.1,2004,4/1/04,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,2005,4/7/05,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,2006,3/27/06,86
Japan/Shizuoka,34.97611111,138.4038889,14.1,2007,3/30/07,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,2008,3/27/08,87
Japan/Shizuoka,34.97611111,138.4038889,14.1,2009,3/27/09,86
Japan/Shizuoka,34.97611111,138.4038889,14.1,2010,3/26/10,85
Japan/Shizuoka,34.97611111,138.4038889,14.1,2011,4/4/11,94
Japan/Shizuoka,34.97611111,138.4038889,14.1,2012,4/1/12,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,2013,3/23/13,82
Japan/Shizuoka,34.97611111,138.4038889,14.1,2014,3/31/14,90
Japan/Shizuoka,34.97611111,138.4038889,14.1,2015,4/1/15,91
Japan/Shizuoka,34.97611111,138.4038889,14.1,2016,4/5/16,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,2017,4/12/17,102
Japan/Shizuoka,34.97611111,138.4038889,14.1,2018,3/27/18,86
Japan/Shizuoka,34.97611111,138.4038889,14.1,2019,4/6/19,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,2020,4/7/20,98
Japan/Shizuoka,34.97611111,138.4038889,14.1,2021,3/28/21,87
Japan/Tokyo,35.69166667,139.7511111,25.2,1953,4/5/53,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1954,4/1/54,91
Japan/Tokyo,35.69166667,139.7511111,25.2,1955,4/5/55,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1956,4/8/56,99
Japan/Tokyo,35.69166667,139.7511111,25.2,1957,4/10/57,100
Japan/Tokyo,35.69166667,139.7511111,25.2,1958,4/6/58,96
Japan/Tokyo,35.69166667,139.7511111,25.2,1959,4/5/59,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1960,4/1/60,92
Japan/Tokyo,35.69166667,139.7511111,25.2,1961,4/8/61,98
Japan/Tokyo,35.69166667,139.7511111,25.2,1962,4/9/62,99
Japan/Tokyo,35.69166667,139.7511111,25.2,1963,4/6/63,96
Japan/Tokyo,35.69166667,139.7511111,25.2,1964,4/5/64,96
Japan/Tokyo,35.69166667,139.7511111,25.2,1965,4/12/65,102
Japan/Tokyo,35.69166667,139.7511111,25.2,1966,4/5/66,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1967,4/5/67,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1968,4/3/68,94
Japan/Tokyo,35.69166667,139.7511111,25.2,1969,4/10/69,100
Japan/Tokyo,35.69166667,139.7511111,25.2,1970,4/15/70,105
Japan/Tokyo,35.69166667,139.7511111,25.2,1971,4/5/71,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1972,4/1/72,92
Japan/Tokyo,35.69166667,139.7511111,25.2,1973,4/8/73,98
Japan/Tokyo,35.69166667,139.7511111,25.2,1974,4/9/74,99
Japan/Tokyo,35.69166667,139.7511111,25.2,1975,4/6/75,96
Japan/Tokyo,35.69166667,139.7511111,25.2,1976,3/31/76,91
Japan/Tokyo,35.69166667,139.7511111,25.2,1977,3/31/77,90
Japan/Tokyo,35.69166667,139.7511111,25.2,1978,4/9/78,99
Japan/Tokyo,35.69166667,139.7511111,25.2,1979,4/4/79,94
Japan/Tokyo,35.69166667,139.7511111,25.2,1980,4/8/80,99
Japan/Tokyo,35.69166667,139.7511111,25.2,1981,4/8/81,98
Japan/Tokyo,35.69166667,139.7511111,25.2,1982,3/31/82,90
Japan/Tokyo,35.69166667,139.7511111,25.2,1983,4/8/83,98
Japan/Tokyo,35.69166667,139.7511111,25.2,1984,4/17/84,108
Japan/Tokyo,35.69166667,139.7511111,25.2,1985,4/10/85,100
Japan/Tokyo,35.69166667,139.7511111,25.2,1986,4/10/86,100
Japan/Tokyo,35.69166667,139.7511111,25.2,1987,4/5/87,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1988,4/11/88,102
Japan/Tokyo,35.69166667,139.7511111,25.2,1989,4/3/89,93
Japan/Tokyo,35.69166667,139.7511111,25.2,1990,3/26/90,85
Japan/Tokyo,35.69166667,139.7511111,25.2,1991,4/8/91,98
Japan/Tokyo,35.69166667,139.7511111,25.2,1992,4/1/92,92
Japan/Tokyo,35.69166667,139.7511111,25.2,1993,4/2/93,92
Japan/Tokyo,35.69166667,139.7511111,25.2,1994,4/5/94,95
Japan/Tokyo,35.69166667,139.7511111,25.2,1995,4/7/95,97
Japan/Tokyo,35.69166667,139.7511111,25.2,1996,4/7/96,98
Japan/Tokyo,35.69166667,139.7511111,25.2,1997,3/30/97,89
Japan/Tokyo,35.69166667,139.7511111,25.2,1998,3/31/98,90
Japan/Tokyo,35.69166667,139.7511111,25.2,1999,4/2/99,92
Japan/Tokyo,35.69166667,139.7511111,25.2,2000,4/6/00,97
Japan/Tokyo,35.69166667,139.7511111,25.2,2001,3/28/01,87
Japan/Tokyo,35.69166667,139.7511111,25.2,2002,3/21/02,80
Japan/Tokyo,35.69166667,139.7511111,25.2,2003,4/1/03,91
Japan/Tokyo,35.69166667,139.7511111,25.2,2004,3/29/04,89
Japan/Tokyo,35.69166667,139.7511111,25.2,2005,4/6/05,96
Japan/Tokyo,35.69166667,139.7511111,25.2,2006,3/28/06,87
Japan/Tokyo,35.69166667,139.7511111,25.2,2007,3/29/07,88
Japan/Tokyo,35.69166667,139.7511111,25.2,2008,3/27/08,87
Japan/Tokyo,35.69166667,139.7511111,25.2,2009,4/2/09,92
Japan/Tokyo,35.69166667,139.7511111,25.2,2010,4/1/10,91
Japan/Tokyo,35.69166667,139.7511111,25.2,2011,4/6/11,96
Japan/Tokyo,35.69166667,139.7511111,25.2,2012,4/6/12,97
Japan/Tokyo,35.69166667,139.7511111,25.2,2013,3/22/13,81
Japan/Tokyo,35.69166667,139.7511111,25.2,2014,3/30/14,89
Japan/Tokyo,35.69166667,139.7511111,25.2,2015,3/29/15,88
Japan/Tokyo,35.69166667,139.7511111,25.2,2016,3/31/16,91
Japan/Tokyo,35.69166667,139.7511111,25.2,2017,4/2/17,92
Japan/Tokyo,35.69166667,139.7511111,25.2,2018,3/24/18,83
Japan/Tokyo,35.69166667,139.7511111,25.2,2019,3/27/19,86
Japan/Tokyo,35.69166667,139.7511111,25.2,2020,3/22/20,82
Japan/Tokyo,35.69166667,139.7511111,25.2,2021,3/22/21,81
Japan/Owase,34.06972222,136.1933333,15.3,1953,4/5/53,95
Japan/Owase,34.06972222,136.1933333,15.3,1954,4/4/54,94
Japan/Owase,34.06972222,136.1933333,15.3,1955,3/31/55,90
Japan/Owase,34.06972222,136.1933333,15.3,1956,4/6/56,97
Japan/Owase,34.06972222,136.1933333,15.3,1957,4/10/57,100
Japan/Owase,34.06972222,136.1933333,15.3,1958,4/8/58,98
Japan/Owase,34.06972222,136.1933333,15.3,1959,3/29/59,88
Japan/Owase,34.06972222,136.1933333,15.3,1960,4/2/60,93
Japan/Owase,34.06972222,136.1933333,15.3,1961,4/4/61,94
Japan/Owase,34.06972222,136.1933333,15.3,1962,4/9/62,99
Japan/Owase,34.06972222,136.1933333,15.3,1963,4/6/63,96
Japan/Owase,34.06972222,136.1933333,15.3,1964,4/7/64,98
Japan/Owase,34.06972222,136.1933333,15.3,1965,4/17/65,107
Japan/Owase,34.06972222,136.1933333,15.3,1966,3/29/66,88
Japan/Owase,34.06972222,136.1933333,15.3,1967,4/3/67,93
Japan/Owase,34.06972222,136.1933333,15.3,1968,4/4/68,95
Japan/Owase,34.06972222,136.1933333,15.3,1969,4/8/69,98
Japan/Owase,34.06972222,136.1933333,15.3,1970,4/10/70,100
Japan/Owase,34.06972222,136.1933333,15.3,1971,4/2/71,92
Japan/Owase,34.06972222,136.1933333,15.3,1972,4/3/72,94
Japan/Owase,34.06972222,136.1933333,15.3,1973,4/3/73,93
Japan/Owase,34.06972222,136.1933333,15.3,1974,4/2/74,92
Japan/Owase,34.06972222,136.1933333,15.3,1975,4/6/75,96
Japan/Owase,34.06972222,136.1933333,15.3,1976,4/5/76,96
Japan/Owase,34.06972222,136.1933333,15.3,1977,3/29/77,88
Japan/Owase,34.06972222,136.1933333,15.3,1978,4/10/78,100
Japan/Owase,34.06972222,136.1933333,15.3,1979,4/6/79,96
Japan/Owase,34.06972222,136.1933333,15.3,1980,4/5/80,96
Japan/Owase,34.06972222,136.1933333,15.3,1981,4/3/81,93
Japan/Owase,34.06972222,136.1933333,15.3,1982,3/30/82,89
Japan/Owase,34.06972222,136.1933333,15.3,1983,4/7/83,97
Japan/Owase,34.06972222,136.1933333,15.3,1984,4/11/84,102
Japan/Owase,34.06972222,136.1933333,15.3,1985,4/5/85,95
Japan/Owase,34.06972222,136.1933333,15.3,1986,4/6/86,96
Japan/Owase,34.06972222,136.1933333,15.3,1987,4/6/87,96
Japan/Owase,34.06972222,136.1933333,15.3,1988,4/8/88,99
Japan/Owase,34.06972222,136.1933333,15.3,1989,3/30/89,89
Japan/Owase,34.06972222,136.1933333,15.3,1990,4/1/90,91
Japan/Owase,34.06972222,136.1933333,15.3,1991,4/5/91,95
Japan/Owase,34.06972222,136.1933333,15.3,1992,4/3/92,94
Japan/Owase,34.06972222,136.1933333,15.3,1993,4/7/93,97
Japan/Owase,34.06972222,136.1933333,15.3,1994,4/7/94,97
Japan/Owase,34.06972222,136.1933333,15.3,1995,4/10/95,100
Japan/Owase,34.06972222,136.1933333,15.3,1996,4/3/96,94
Japan/Owase,34.06972222,136.1933333,15.3,1997,4/4/97,94
Japan/Owase,34.06972222,136.1933333,15.3,1998,3/31/98,90
Japan/Owase,34.06972222,136.1933333,15.3,1999,4/1/99,91
Japan/Owase,34.06972222,136.1933333,15.3,2000,4/7/00,98
Japan/Owase,34.06972222,136.1933333,15.3,2001,4/4/01,94
Japan/Owase,34.06972222,136.1933333,15.3,2002,3/27/02,86
Japan/Owase,34.06972222,136.1933333,15.3,2003,3/30/03,89
Japan/Owase,34.06972222,136.1933333,15.3,2004,4/3/04,94
Japan/Owase,34.06972222,136.1933333,15.3,2005,4/8/05,98
Japan/Owase,34.06972222,136.1933333,15.3,2006,3/30/06,89
Japan/Owase,34.06972222,136.1933333,15.3,2007,3/30/07,89
Japan/Yokohama,35.43972222,139.6525,39.1,1953,3/31/53,90
Japan/Yokohama,35.43972222,139.6525,39.1,1954,4/1/54,91
Japan/Yokohama,35.43972222,139.6525,39.1,1955,4/4/55,94
Japan/Yokohama,35.43972222,139.6525,39.1,1956,4/9/56,100
Japan/Yokohama,35.43972222,139.6525,39.1,1957,4/10/57,100
Japan/Yokohama,35.43972222,139.6525,39.1,1958,4/5/58,95
Japan/Yokohama,35.43972222,139.6525,39.1,1959,4/3/59,93
Japan/Yokohama,35.43972222,139.6525,39.1,1960,4/3/60,94
Japan/Yokohama,35.43972222,139.6525,39.1,1961,4/7/61,97
Japan/Yokohama,35.43972222,139.6525,39.1,1962,4/9/62,99
Japan/Yokohama,35.43972222,139.6525,39.1,1963,4/7/63,97
Japan/Yokohama,35.43972222,139.6525,39.1,1964,4/6/64,97
Japan/Yokohama,35.43972222,139.6525,39.1,1965,4/10/65,100
Japan/Yokohama,35.43972222,139.6525,39.1,1966,4/5/66,95
Japan/Yokohama,35.43972222,139.6525,39.1,1967,4/4/67,94
Japan/Yokohama,35.43972222,139.6525,39.1,1968,4/1/68,92
Japan/Yokohama,35.43972222,139.6525,39.1,1969,4/11/69,101
Japan/Yokohama,35.43972222,139.6525,39.1,1970,4/13/70,103
Japan/Yokohama,35.43972222,139.6525,39.1,1971,4/5/71,95
Japan/Yokohama,35.43972222,139.6525,39.1,1972,3/31/72,91
Japan/Yokohama,35.43972222,139.6525,39.1,1973,4/6/73,96
Japan/Yokohama,35.43972222,139.6525,39.1,1974,4/6/74,96
Japan/Yokohama,35.43972222,139.6525,39.1,1975,4/7/75,97
Japan/Yokohama,35.43972222,139.6525,39.1,1976,4/6/76,97
Japan/Yokohama,35.43972222,139.6525,39.1,1977,4/3/77,93
Japan/Yokohama,35.43972222,139.6525,39.1,1978,4/14/78,104
Japan/Yokohama,35.43972222,139.6525,39.1,1979,4/4/79,94
Japan/Yokohama,35.43972222,139.6525,39.1,1980,4/9/80,100
Japan/Yokohama,35.43972222,139.6525,39.1,1981,4/7/81,97
Japan/Yokohama,35.43972222,139.6525,39.1,1982,3/31/82,90
Japan/Yokohama,35.43972222,139.6525,39.1,1983,4/8/83,98
Japan/Yokohama,35.43972222,139.6525,39.1,1984,4/15/84,106
Japan/Yokohama,35.43972222,139.6525,39.1,1985,4/8/85,98
Japan/Yokohama,35.43972222,139.6525,39.1,1986,4/9/86,99
Japan/Yokohama,35.43972222,139.6525,39.1,1987,3/31/87,90
Japan/Yokohama,35.43972222,139.6525,39.1,1988,4/9/88,100
Japan/Yokohama,35.43972222,139.6525,39.1,1989,4/1/89,91
Japan/Yokohama,35.43972222,139.6525,39.1,1990,3/23/90,82
Japan/Yokohama,35.43972222,139.6525,39.1,1991,4/6/91,96
Japan/Yokohama,35.43972222,139.6525,39.1,1992,3/31/92,91
Japan/Yokohama,35.43972222,139.6525,39.1,1993,4/2/93,92
Japan/Yokohama,35.43972222,139.6525,39.1,1994,4/6/94,96
Japan/Yokohama,35.43972222,139.6525,39.1,1995,4/7/95,97
Japan/Yokohama,35.43972222,139.6525,39.1,1996,4/4/96,95
Japan/Yokohama,35.43972222,139.6525,39.1,1997,3/31/97,90
Japan/Yokohama,35.43972222,139.6525,39.1,1998,4/4/98,94
Japan/Yokohama,35.43972222,139.6525,39.1,1999,4/2/99,92
Japan/Yokohama,35.43972222,139.6525,39.1,2000,4/7/00,98
Japan/Yokohama,35.43972222,139.6525,39.1,2001,3/29/01,88
Japan/Yokohama,35.43972222,139.6525,39.1,2002,3/22/02,81
Japan/Yokohama,35.43972222,139.6525,39.1,2003,4/1/03,91
Japan/Yokohama,35.43972222,139.6525,39.1,2004,3/30/04,90
Japan/Yokohama,35.43972222,139.6525,39.1,2005,4/7/05,97
Japan/Yokohama,35.43972222,139.6525,39.1,2006,3/28/06,87
Japan/Yokohama,35.43972222,139.6525,39.1,2007,3/30/07,89
Japan/Yokohama,35.43972222,139.6525,39.1,2008,3/29/08,89
Japan/Yokohama,35.43972222,139.6525,39.1,2009,4/4/09,94
Japan/Yokohama,35.43972222,139.6525,39.1,2010,4/2/10,92
Japan/Yokohama,35.43972222,139.6525,39.1,2011,4/8/11,98
Japan/Yokohama,35.43972222,139.6525,39.1,2012,4/9/12,100
Japan/Yokohama,35.43972222,139.6525,39.1,2013,3/22/13,81
Japan/Yokohama,35.43972222,139.6525,39.1,2014,3/31/14,90
Japan/Yokohama,35.43972222,139.6525,39.1,2015,3/31/15,90
Japan/Yokohama,35.43972222,139.6525,39.1,2016,4/2/16,93
Japan/Yokohama,35.43972222,139.6525,39.1,2017,4/6/17,96
Japan/Yokohama,35.43972222,139.6525,39.1,2018,3/27/18,86
Japan/Yokohama,35.43972222,139.6525,39.1,2019,4/1/19,91
Japan/Yokohama,35.43972222,139.6525,39.1,2020,3/28/20,88
Japan/Yokohama,35.43972222,139.6525,39.1,2021,3/27/21,86
Japan/Tateyama,34.98694444,139.8652778,5.8,1969,4/9/69,99
Japan/Tateyama,34.98694444,139.8652778,5.8,1970,4/11/70,101
Japan/Tateyama,34.98694444,139.8652778,5.8,1971,4/4/71,94
Japan/Tateyama,34.98694444,139.8652778,5.8,1972,4/3/72,94
Japan/Tateyama,34.98694444,139.8652778,5.8,1973,4/9/73,99
Japan/Tateyama,34.98694444,139.8652778,5.8,1974,4/8/74,98
Japan/Tateyama,34.98694444,139.8652778,5.8,1975,4/7/75,97
Japan/Tateyama,34.98694444,139.8652778,5.8,1976,4/4/76,95
Japan/Tateyama,34.98694444,139.8652778,5.8,1977,4/2/77,92
Japan/Tateyama,34.98694444,139.8652778,5.8,1978,4/16/78,106
Japan/Tateyama,34.98694444,139.8652778,5.8,1979,4/7/79,97
Japan/Tateyama,34.98694444,139.8652778,5.8,1980,4/12/80,103
Japan/Tateyama,34.98694444,139.8652778,5.8,1981,4/7/81,97
Japan/Tateyama,34.98694444,139.8652778,5.8,1982,4/2/82,92
Japan/Tateyama,34.98694444,139.8652778,5.8,1983,4/12/83,102
Japan/Tateyama,34.98694444,139.8652778,5.8,1984,4/15/84,106
Japan/Tateyama,34.98694444,139.8652778,5.8,1985,4/8/85,98
Japan/Tateyama,34.98694444,139.8652778,5.8,1986,4/9/86,99
Japan/Tateyama,34.98694444,139.8652778,5.8,1987,4/6/87,96
Japan/Tateyama,34.98694444,139.8652778,5.8,1988,4/12/88,103
Japan/Tateyama,34.98694444,139.8652778,5.8,1989,4/3/89,93
Japan/Tateyama,34.98694444,139.8652778,5.8,1990,4/1/90,91
Japan/Tateyama,34.98694444,139.8652778,5.8,1991,4/9/91,99
Japan/Tateyama,34.98694444,139.8652778,5.8,1992,4/3/92,94
Japan/Tateyama,34.98694444,139.8652778,5.8,1993,4/7/93,97
Japan/Tateyama,34.98694444,139.8652778,5.8,1994,4/8/94,98
Japan/Tateyama,34.98694444,139.8652778,5.8,1995,4/9/95,99
Japan/Tateyama,34.98694444,139.8652778,5.8,1996,4/5/96,96
Japan/Tateyama,34.98694444,139.8652778,5.8,1997,4/7/97,97
Japan/Tateyama,34.98694444,139.8652778,5.8,1998,4/6/98,96
Japan/Tateyama,34.98694444,139.8652778,5.8,1999,4/10/99,100
Japan/Tateyama,34.98694444,139.8652778,5.8,2000,4/10/00,101
Japan/Tateyama,34.98694444,139.8652778,5.8,2001,4/3/01,93
Japan/Tateyama,34.98694444,139.8652778,5.8,2002,3/27/02,86
Japan/Tateyama,34.98694444,139.8652778,5.8,2003,4/3/03,93
Japan/Tateyama,34.98694444,139.8652778,5.8,2004,4/5/04,96
Japan/Tateyama,34.98694444,139.8652778,5.8,2005,4/8/05,98
Japan/Tateyama,34.98694444,139.8652778,5.8,2006,3/29/06,88
Japan/Oshima,34.74944444,139.3630556,74,1954,4/2/54,92
Japan/Oshima,34.74944444,139.3630556,74,1964,4/7/64,98
Japan/Oshima,34.74944444,139.3630556,74,1965,4/12/65,102
Japan/Oshima,34.74944444,139.3630556,74,1966,3/31/66,90
Japan/Oshima,34.74944444,139.3630556,74,1967,4/3/67,93
Japan/Oshima,34.74944444,139.3630556,74,1968,3/31/68,91
Japan/Oshima,34.74944444,139.3630556,74,1969,4/9/69,99
Japan/Oshima,34.74944444,139.3630556,74,1970,4/8/70,98
Japan/Oshima,34.74944444,139.3630556,74,1971,4/3/71,93
Japan/Oshima,34.74944444,139.3630556,74,1972,4/5/72,96
Japan/Oshima,34.74944444,139.3630556,74,1973,4/8/73,98
Japan/Oshima,34.74944444,139.3630556,74,1974,4/9/74,99
Japan/Oshima,34.74944444,139.3630556,74,1975,4/7/75,97
Japan/Oshima,34.74944444,139.3630556,74,1976,4/4/76,95
Japan/Oshima,34.74944444,139.3630556,74,1977,4/2/77,92
Japan/Oshima,34.74944444,139.3630556,74,1978,4/11/78,101
Japan/Oshima,34.74944444,139.3630556,74,1979,4/4/79,94
Japan/Oshima,34.74944444,139.3630556,74,1980,4/9/80,100
Japan/Oshima,34.74944444,139.3630556,74,1981,4/6/81,96
Japan/Oshima,34.74944444,139.3630556,74,1982,4/1/82,91
Japan/Oshima,34.74944444,139.3630556,74,1983,4/9/83,99
Japan/Oshima,34.74944444,139.3630556,74,1984,4/13/84,104
Japan/Oshima,34.74944444,139.3630556,74,1985,4/7/85,97
Japan/Oshima,34.74944444,139.3630556,74,1986,4/7/86,97
Japan/Oshima,34.74944444,139.3630556,74,1987,4/3/87,93
Japan/Oshima,34.74944444,139.3630556,74,1988,4/12/88,103
Japan/Oshima,34.74944444,139.3630556,74,1989,3/31/89,90
Japan/Oshima,34.74944444,139.3630556,74,1990,4/2/90,92
Japan/Oshima,34.74944444,139.3630556,74,1991,4/6/91,96
Japan/Oshima,34.74944444,139.3630556,74,1992,4/3/92,94
Japan/Oshima,34.74944444,139.3630556,74,1993,4/6/93,96
Japan/Oshima,34.74944444,139.3630556,74,1994,4/7/94,97
Japan/Oshima,34.74944444,139.3630556,74,1995,4/6/95,96
Japan/Oshima,34.74944444,139.3630556,74,1996,4/6/96,97
Japan/Oshima,34.74944444,139.3630556,74,1997,4/1/97,91
Japan/Oshima,34.74944444,139.3630556,74,1998,3/31/98,90
Japan/Oshima,34.74944444,139.3630556,74,1999,4/2/99,92
Japan/Oshima,34.74944444,139.3630556,74,2000,4/9/00,100
Japan/Oshima,34.74944444,139.3630556,74,2001,3/29/01,88
Japan/Oshima,34.74944444,139.3630556,74,2002,3/23/02,82
Japan/Oshima,34.74944444,139.3630556,74,2003,3/31/03,90
Japan/Oshima,34.74944444,139.3630556,74,2004,4/1/04,92
Japan/Oshima,34.74944444,139.3630556,74,2005,4/7/05,97
Japan/Oshima,34.74944444,139.3630556,74,2006,3/28/06,87
Japan/Oshima,34.74944444,139.3630556,74,2007,3/31/07,90
Japan/Oshima,34.74944444,139.3630556,74,2008,3/31/08,91
Japan/Oshima,34.74944444,139.3630556,74,2009,4/4/09,94
Japan/Miyakejima,34.12388889,139.5213889,37.7,1965,4/9/65,99
Japan/Miyakejima,34.12388889,139.5213889,37.7,1966,3/26/66,85
Japan/Miyakejima,34.12388889,139.5213889,37.7,1967,3/31/67,90
Japan/Miyakejima,34.12388889,139.5213889,37.7,1968,4/2/68,93
Japan/Miyakejima,34.12388889,139.5213889,37.7,1969,4/4/69,94
Japan/Miyakejima,34.12388889,139.5213889,37.7,1971,4/2/71,92
Japan/Miyakejima,34.12388889,139.5213889,37.7,1972,4/6/72,97
Japan/Miyakejima,34.12388889,139.5213889,37.7,1973,4/7/73,97
Japan/Miyakejima,34.12388889,139.5213889,37.7,1974,3/31/74,90
Japan/Miyakejima,34.12388889,139.5213889,37.7,1976,4/2/76,93
Japan/Miyakejima,34.12388889,139.5213889,37.7,1977,3/27/77,86
Japan/Miyakejima,34.12388889,139.5213889,37.7,1978,4/11/78,101
Japan/Miyakejima,34.12388889,139.5213889,37.7,1979,4/10/79,100
Japan/Miyakejima,34.12388889,139.5213889,37.7,1980,4/6/80,97
Japan/Miyakejima,34.12388889,139.5213889,37.7,1981,4/3/81,93
Japan/Miyakejima,34.12388889,139.5213889,37.7,1982,4/1/82,91
Japan/Miyakejima,34.12388889,139.5213889,37.7,1983,4/9/83,99
Japan/Miyakejima,34.12388889,139.5213889,37.7,1984,4/10/84,101
Japan/Miyakejima,34.12388889,139.5213889,37.7,1985,4/1/85,91
Japan/Miyakejima,34.12388889,139.5213889,37.7,1986,4/5/86,95
Japan/Miyakejima,34.12388889,139.5213889,37.7,1987,4/8/87,98
Japan/Miyakejima,34.12388889,139.5213889,37.7,1988,4/13/88,104
Japan/Miyakejima,34.12388889,139.5213889,37.7,1989,4/2/89,92
Japan/Miyakejima,34.12388889,139.5213889,37.7,1990,4/4/90,94
Japan/Miyakejima,34.12388889,139.5213889,37.7,1991,4/6/91,96
Japan/Miyakejima,34.12388889,139.5213889,37.7,1992,4/7/92,98
Japan/Miyakejima,34.12388889,139.5213889,37.7,1993,4/12/93,102
Japan/Miyakejima,34.12388889,139.5213889,37.7,1994,4/7/94,97
Japan/Miyakejima,34.12388889,139.5213889,37.7,1995,4/10/95,100
Japan/Miyakejima,34.12388889,139.5213889,37.7,1996,4/5/96,96
Japan/Miyakejima,34.12388889,139.5213889,37.7,1997,3/31/97,90
Japan/Miyakejima,34.12388889,139.5213889,37.7,1998,4/6/98,96
Japan/Miyakejima,34.12388889,139.5213889,37.7,1999,3/28/99,87
Japan/Miyakejima,34.12388889,139.5213889,37.7,2000,4/8/00,99
Japan/Hachijojima,33.12166667,139.7791667,151.21,1953,4/4/53,94
Japan/Hachijojima,33.12166667,139.7791667,151.21,1954,4/11/54,101
Japan/Hachijojima,33.12166667,139.7791667,151.21,1955,4/4/55,94
Japan/Hachijojima,33.12166667,139.7791667,151.21,1956,4/5/56,96
Japan/Hachijojima,33.12166667,139.7791667,151.21,1957,4/12/57,102
Japan/Hachijojima,33.12166667,139.7791667,151.21,1958,4/16/58,106
Japan/Hachijojima,33.12166667,139.7791667,151.21,1959,4/20/59,110
Japan/Hachijojima,33.12166667,139.7791667,151.21,1960,4/15/60,106
Japan/Hachijojima,33.12166667,139.7791667,151.21,1961,4/10/61,100
Japan/Hachijojima,33.12166667,139.7791667,151.21,1962,4/16/62,106
Japan/Hachijojima,33.12166667,139.7791667,151.21,1963,4/8/63,98
Japan/Hachijojima,33.12166667,139.7791667,151.21,1964,4/12/64,103
Japan/Hachijojima,33.12166667,139.7791667,151.21,1965,4/16/65,106
Japan/Hachijojima,33.12166667,139.7791667,151.21,1966,4/10/66,100
Japan/Hachijojima,33.12166667,139.7791667,151.21,1967,4/4/67,94
